,date,individual_buy_count,corporate_buy_count,individual_sell_count,corporate_sell_count,individual_buy_vol,corporate_buy_vol,individual_sell_vol,corporate_sell_vol,individual_buy_value,corporate_buy_value,individual_sell_value,corporate_sell_value,individual_buy_mean_price,individual_sell_mean_price,corporate_buy_mean_price,corporate_sell_mean_price,individual_ownership_change
2132,20130410,182,11,230,5,1764979,7444708,6870283,2339404,7586382679,31999690689,29535976466,10050096902,4298.284953532025,4299.091677300629,4298.313740310567,4296.007402740185,-5105304.0
2133,20130409,217,5,248,6,2240498,12064322,3939820,10365000,9791835702,52385820820,17186367369,44991289153,4370.383594183079,4362.221464178567,4342.21009850367,4340.693598938736,-1699322.0
2134,20130408,311,9,183,6,4074552,561156,2542352,2093356,17584045260,2442274790,11003454307,9022865743,4315.57758006279,4328.060908560263,4352.220755012866,4310.239511578537,1532200.0
2135,20130407,265,4,128,4,2119986,92875,1942405,270456,9140466902,400555360,8376005718,1165016544,4311.5694641379705,4312.182947428574,4312.843714670255,4307.601029372615,177581.0
2136,20130406,360,7,177,4,3038583,221000,2779483,480100,13206198975,958980286,12079712919,2085466342,4346.170229676135,4346.028710735054,4339.277312217195,4343.816584044991,259100.0
2137,20130403,293,5,99,3,2359724,139937,1734661,765000,10395733228,616759044,7648920559,3363571713,4405.4869247420465,4409.461306272522,4407.405075140956,4396.825768627451,625063.0
2138,20130331,165,5,184,3,2340712,185000,2421717,103995,10625707624,838563339,10992540509,471730454,4539.519438529815,4539.151564365283,4532.7748054054055,4536.087831145728,-81005.0
2139,20130330,184,4,228,3,1716359,1580000,2946359,350000,7692257735,7071705590,13190963325,1573000000,4481.730066378887,4477.038719653647,4475.76303164557,4494.285714285715,-1230000.0
2140,20130327,306,12,189,1,2400920,2677098,3733018,1345000,10884533967,12201468197,16955129725,6130872439,4533.4846504673205,4541.936236310674,4557.7219052122855,4558.2694713754645,-1332098.0
2141,20130326,487,17,288,11,5560526,3710000,5322139,3948387,25758069148,17197898696,24651502588,18304465256,4632.308013306655,4631.878759273292,4635.552209164421,4635.934941534353,238387.0
2142,20130325,247,8,34,2,8897013,2377000,274013,11000000,39769648110,10625190000,1224838110,49170000000,4470.0,4470.0,4470.0,4470.0,8623000.0
2143,20130318,282,7,222,11,6228918,543531,3856004,2916445,26850144362,2343225286,16688709655,12504659993,4310.563144674565,4327.980379429067,4311.1161755263265,4287.637858077213,2372914.0
2144,20130317,180,7,117,3,2098070,395009977,2840504,394267543,8862449363,1666943109599,11996676722,1663808882240,4224.0961278699,4223.432433821604,4220.002548439428,4219.999621526035,-742434.0
2145,20130316,312,10,123,6,4123804,643877212,7453614,640547402,17717439332,2747477131656,31965689153,2733228881835,4296.382498295264,4288.616120045926,4267.082419521938,4267.020478579663,-3329810.0
2146,20130313,309,12,257,10,6409997,58554666,4758189,60206474,28244262755,260429911917,20952237915,267721936757,4406.283303252716,4403.405983873276,4447.637220183273,4446.73004363285,1651808.0
2147,20130312,141,7,202,10,1668576,33815149,5315577,30168148,7122484264,145438466140,22834595297,129726355107,4268.600449724795,4295.788641007364,4300.985518058785,4300.110006984851,-3647001.0
2148,20130311,252,4,178,4,2258506,858080,2718442,398144,9614569128,3690886607,11596623825,1708831910,4257.048300070932,4265.908128626617,4301.331585633041,4291.994630083588,-459936.0
2149,20130310,276,8,303,10,7144618,28979130,6543902,29579846,30963639175,126286377538,28283831492,128966185221,4333.841105990551,4322.166116179613,4357.838814967875,4359.9343019230055,600716.0
2150,20130309,215,7,177,8,2857596,55296004,2724608,55428992,11943816484,232188831052,11398121057,232734526479,4179.672873282298,4183.398513474232,4199.016461515013,4198.78691784617,132988.0
2151,20130306,382,21,175,4,7304511,6724311,2411822,11617000,30384731848,27946868067,10074588140,48257011775,4159.72155398219,4177.1690199359655,4156.09392055186,4153.99946414737,4892689.0
2152,20130305,266,12,189,13,2420867,6392120,3191721,5621266,10191877961,26967303096,13463354309,23695826748,4210.011521079018,4218.2115256941315,4218.835550020964,4215.389691219024,-770854.0
2153,20130304,284,13,143,7,1914561,4644000,2858561,3700000,8340259282,20175915914,12487950062,16028225134,4356.225412509709,4368.614160061654,4344.512470714901,4331.952738918919,-944000.0
2154,20130303,275,13,193,8,3063627,85910001,2510067,86463561,13344535785,377439232336,10907462130,379876305991,4355.796506885466,4345.486447174518,4393.426003289186,4393.484395015838,553560.0
2155,20130302,473,18,241,15,6131728,12296798,5632559,12795967,26695387845,53393825991,24540516120,55548697716,4353.648407920247,4356.903517566349,4342.091818618148,4341.109797798009,499169.0
2156,20130227,402,29,259,17,10110231,215673754,6595546,219188439,46510125303,971765950154,30627917018,987648158439,4600.302931060625,4643.72729990815,4505.721869866465,4505.931804364007,3514685.0
2157,20130226,357,7,136,2,3124418,2005850,2630268,2500000,14171058504,9106281924,11916862872,11360477556,4535.5834283376935,4530.664887380297,4539.861866041828,4544.1910224,494150.0
2158,20130225,286,20,240,8,3004738,19794790,4401928,18397600,13271924301,87642377139,19463634373,81450667067,4416.998853477408,4421.61579494258,4427.547710230823,4427.244155052833,-1397190.0
2159,20130224,239,16,294,11,1675496,8297500,5363014,4609982,7547838314,37656911826,24350216432,20854533708,4504.838157775369,4540.397700248405,4538.344299608316,4523.77768676754,-3687518.0
2160,20130223,213,14,258,7,1674923,4446790,4732231,1389482,7742843648,20576678848,21904283358,6415239138,4622.805733756119,4628.7434738498605,4627.310677589902,4617.0005354513405,-3057308.0
2161,20130220,194,14,245,9,2212604,5771847,4625030,3359421,10465887385,27301468363,21878875131,15888480617,4730.122238321905,4730.536911328143,4730.109506194464,4729.529468619741,-2412426.0
2162,20130219,225,13,234,14,2494996,6973900,3805888,5663008,11943619644,33278709188,18173828632,27048500200,4787.0295759993205,4775.187454806868,4771.893658928289,4776.34857658686,-1310892.0
2163,20130218,271,16,239,14,3030506,6156030,3414617,5771919,14699418276,29865932779,16557593884,28007757171,4850.483145718899,4849.033986534947,4851.492403220907,4852.416877471774,-384111.0
2164,20130217,245,15,347,15,4717147,5408897,5529598,4596446,22921975488,26390989079,26913423767,22399540800,4859.287931455178,4867.157389560688,4879.1812968522045,4873.230491558043,-812451.0
2165,20130216,118,12,325,8,1385313,5335740,3486362,3234691,6664352857,25718697425,16792616093,15590434189,4810.719928997995,4816.658767219239,4820.080705769022,4819.759967489939,-2101049.0
2166,20130213,165,9,391,5,1329825,3773313,3632138,1471000,6408584084,18212497937,17517486148,7103595873,4819.118368206343,4822.913156934015,4826.659738272441,4829.093047586675,-2302313.0
2167,20130212,283,15,396,13,2868559,33486529,5726943,30628145,14175325025,163824587229,28214178126,149785734128,4941.618779672999,4926.568699217017,4892.253455979268,4890.460526682239,-2858384.0
2168,20130211,405,19,472,17,11151551,2490324,6040041,7601834,54491592518,12182770213,29480256331,37194106400,4886.458620688728,4880.804009608544,4892.04224550701,4892.780663192592,5111510.0
2169,20130209,196,9,435,10,5015488,4044908,7689714,1370682,23632185209,19167060995,36317624176,6481622028,4711.841641132428,4722.883604773858,4738.5653752817125,4728.756945812376,-2674226.0
2170,20130206,332,16,371,9,9529383,5664570,5983071,9210882,44296830370,26393806285,27729985072,42960651583,4648.446848027831,4634.741100682241,4659.454519054403,4664.1191997682745,3546312.0
2171,20130205,118,9,129,6,821307,1060144,1552242,329209,3668665427,4754008539,6945525479,1477148487,4466.86248503909,4474.512014879123,4484.304527498151,4486.962649866802,-730935.0
2172,20130202,451,11,382,10,5231161,7793387,5687385,7337163,23539203390,35074601749,25598268355,33015536784,4499.8048024138425,4500.885442958407,4500.559480621198,4499.768750401211,-456224.0
2173,20130130,215,10,171,5,1952152,1382974,2489481,845645,8712619799,6148274451,11099457319,3761436931,4463.084738790832,4458.542691830145,4445.690556004668,4448.009425941145,-537329.0
2174,20130128,277,21,326,4,4494264,2957366,4706399,2745231,20280439238,13328253981,21171183303,12437509916,4512.516229131177,4498.382585709372,4506.798949132438,4530.587741432324,-212135.0
2175,20130127,314,17,275,5,3150283,9329000,9821507,2657776,14192627535,41941414131,44178739685,11955301981,4505.191290750704,4498.163029869042,4495.810283095723,4498.235359563786,-6671224.0
2176,20130126,372,8,282,10,3510593,5072134,5878895,2703832,16487796693,23675604244,27552307942,12611092995,4696.584506663119,4686.647395811628,4667.779724273846,4664.155537400253,-2368302.0
2177,20130123,910,25,295,11,15740367,4880000,14337784,6282583,73054114880,22666282410,66540513504,29179883786,4641.195143671047,4640.920347523718,4644.73000204918,4644.567972440635,1402583.0
2178,20130122,306,23,515,14,7744126,9870000,14362256,3251870,34619612496,44106816480,64198667428,14527761548,4470.43507504914,4469.957047695014,4468.775732522797,4467.509939819242,-6618130.0
2179,20130121,476,21,419,12,5621250,8784497,9894815,4510932,26270276576,40748921859,46058346742,20960851693,4673.386982610629,4654.796147477239,4638.731376309878,4646.67871140598,-4273565.0
2180,20130120,532,31,390,7,5090662,7274802,9173666,3191798,24111405036,34535563970,43580885148,15066083858,4736.398730852687,4750.65095546317,4747.285763928695,4720.249795883073,-4083004.0
2181,20130119,518,36,472,21,7630106,14464000,15120604,6973502,37021434222,70117621121,73325110633,33813944710,4852.020957769132,4849.350636588327,4847.733761131084,4848.9187656359745,-7490498.0
2182,20130116,614,39,389,14,10670043,7867712,8516297,10021458,53782034660,39776579359,43007641023,50550972996,5040.470283015729,5050.0400611909145,5055.673029083932,5044.273297957243,2153746.0
2183,20130115,555,25,421,18,8340518,5252385,8405536,5187367,42816944603,26860210003,43085562723,26591591883,5133.6073614372635,5125.8554746538475,5113.907301730547,5126.221430448241,-65018.0
2184,20130114,692,35,758,24,17202081,9078823,16120620,10160284,86675703750,45547542587,80877728924,51345517413,5038.675480600283,5017.035878520801,5016.899501950858,5053.551398071157,1081461.0
2185,20130113,467,25,281,10,4861649,17324103,6470648,15715104,23756189896,84288398227,31555248719,76489339404,4886.4469434136445,4876.675213827116,4865.383115477898,4867.249965638153,-1608999.0
2186,20130109,218,14,300,8,4139282,5105224,5573656,3670850,20061189761,24732322512,26992070683,17801441590,4846.538544849082,4842.794510999603,4844.512701499483,4849.4058841957585,-1434374.0
2187,20130108,371,15,219,6,5302427,2191336,5518763,1975000,25509101736,10491247044,26512918448,9487430332,4810.835064018797,4804.141516495635,4787.603107875743,4803.762193417721,-216336.0
2188,20130107,479,19,280,11,6122114,3659281,6120677,3660718,28958402784,17266573062,28909318565,17315657281,4730.131255968118,4723.222376380913,4718.569867140567,4730.125970096577,1437.0
2189,20130106,394,17,422,8,2997316,8645406,8181494,3461228,14150645819,40883135907,38662967134,16370814592,4721.105755616025,4725.661002012591,4728.885596234578,4729.770645562789,-5184178.0
2190,20130102,257,10,137,3,3164513,1972094,3946734,1189873,15273422492,9458467981,19034350498,5697539975,4826.46855677319,4822.81058161001,4796.154737553078,4788.359745115656,-782221.0
2191,20130101,615,11,230,14,8076172,3490000,8119919,3446253,40054878277,17228314163,40267241674,17015950766,4959.636604693412,4959.069379140358,4936.479702865329,4937.522220800388,-43747.0
2192,20121231,609,16,354,11,9025631,3574490,6331652,6268469,44536584147,17682858182,31180531952,31038910377,4934.456565640674,4924.549225383834,4946.959757056251,4951.593503453555,2693979.0
2193,20121230,426,24,553,16,4442705,16924473,16950241,4416937,21379582473,81247731533,81421337681,21205976325,4812.28946621484,4803.550443973038,4800.606289661132,4801.059269126999,-12507536.0
2194,20121229,678,26,419,12,7201167,13265801,14892330,5574638,35672898398,65384476852,73532531411,27524843839,4953.76629899015,4937.610932003253,4928.799765049996,4937.512326181539,-7691163.0
2195,20121226,762,20,632,30,13472302,10441736,15702425,8211613,68674822736,53423967562,80122719528,41976070770,5097.482429951467,5102.569795939162,5116.387501273734,5111.793598894638,-2230123.0
2196,20121225,698,34,766,19,7904669,17177382,22246815,2835236,39565508492,85288448305,110741261897,14112694900,5005.333998425487,4977.847925512034,4965.159900676366,4977.60853064789,-14342146.0
2197,20121224,1266,47,538,25,16669225,19236464,18787483,17118206,85180399342,98380031566,96001569188,87558861720,5110.03956944609,5109.868585802579,5114.247169646147,5114.955487742115,-2118258.0
2198,20121223,688,33,471,16,18075619,11724071,16084125,13715565,89043529035,57893490654,79289383859,67647635830,4926.167620317733,4929.667225229846,4938.0023930254265,4932.180032685493,1991494.0
2199,20121222,654,27,402,19,8337848,10281717,14539337,4080228,39645645471,48836747122,69088600056,19393792537,4754.901441115261,4751.839788568076,4749.862996812692,4753.114908529621,-6201489.0
2200,20121219,965,42,532,32,16312506,15206903,20336498,11182911,78016657217,73270828897,97577936160,53709549954,4782.628568351178,4798.16810937655,4818.2610816285205,4802.823697157207,-4023992.0
2201,20121218,1120,62,715,42,44078012,21800735,26540126,39338621,206069720042,101844186091,123914966594,183998939539,4675.113751545782,4668.966778605347,4671.594149967879,4677.310359684443,17537886.0
2202,20121217,227,13,252,16,9316635,4192000,6388235,7120400,41902547700,18870029733,28712159133,32060418300,4497.605380054065,4494.537087787159,4501.438390505725,4502.614782877366,2928400.0
2203,20121216,320,28,535,25,14451245,8338795,12330125,10459915,62694326254,36075707336,53424518452,45345515138,4338.333911991665,4332.844837501648,4326.249456426258,4335.170518880889,2121120.0
2204,20121215,258,14,255,10,6633846,3014944,5608124,4040666,27924500466,12712417893,23641456131,16995462228,4209.398358961001,4215.573002843732,4216.468993453941,4206.1041986642795,1025722.0
2205,20121212,270,19,408,7,3895575,19063824,9703515,13255884,16231537205,79507095786,40386615635,55352017356,4166.660173401872,4162.060411613729,4170.574370913202,4175.656437247037,-5807940.0
2206,20121211,395,25,364,11,7095076,7264644,11808267,2551453,30158957175,30753689609,50105033018,10807613766,4250.688389384412,4243.216470122161,4233.337464162043,4235.8662950091575,-4713191.0
2207,20121210,615,32,510,25,14035583,9217013,11472099,11780497,59920275896,39514847453,49048318051,50386805298,4269.169003952312,4275.444105825795,4287.16412280204,4277.137483927885,2563484.0
2208,20121209,596,47,751,24,18253871,10091481,16707478,11637874,75691550688,41945235893,69386435413,48250351168,4146.602695285838,4153.016715808334,4156.499516076976,4145.976418717027,1546393.0
2209,20121208,546,57,453,32,23435557,19930371,19927455,23438473,96918987814,82425009889,82364752153,96979245550,4135.552989587574,4133.229865680289,4135.64854808774,4137.609371992791,3508102.0
2210,20121205,410,24,560,18,19799569,13077159,13110818,19765910,78890497605,51932056487,51943438626,78879115466,3984.4552982441182,3961.8762632506987,3971.2032626505497,3990.664506010601,6688751.0
2211,20121204,306,25,370,19,9283640,14680822,9437051,14527411,35767970736,56574709003,36418234887,55924444852,3852.79596537565,3859.0694155409356,3853.6472278595843,3849.580964701832,-153411.0
2212,20121203,281,21,429,15,6036895,25385068,15121763,16300200,22862310660,96681377099,57329217783,62214469976,3787.0976155788694,3791.1728799743787,3808.5924016039667,3816.79181703292,-9084868.0
2213,20121202,342,30,572,23,7511336,15456665,12543756,10424245,28740982180,59260843377,48112266657,39889558900,3826.347560540495,3835.5550488226972,3833.9993379555035,3826.6137163890526,-5032420.0
2214,20121201,291,22,391,9,8127764,6195194,9084988,5237970,30350804278,23206865502,33995847785,19561821995,3734.21328153721,3741.9804830782386,3745.9465356532824,3734.6189449347744,-957224.0
2215,20121128,441,33,612,18,13209859,8862836,11764524,10308171,48746981007,32683713422,43350268075,38080426354,3690.1969208755368,3684.8297538429943,3687.726301378024,3694.1981612450936,1445335.0
2216,20121127,117,11,185,6,3477146,2289143,3663785,2102504,12579338125,8287140855,13255379998,7611098982,3617.7192804098536,3617.947013266335,3620.1936073893157,3620.0164099568897,-186639.0
2217,20121126,113,5,205,6,3247299,1219019,2836610,1629708,11460790607,4314275636,10003750635,5771315608,3529.3302547748144,3526.6570430901675,3539.1373194347257,3541.318817849578,410689.0
2218,20121121,163,7,112,7,1854886,680370,1912980,622276,6389341459,2340899927,6588524284,2141717102,3444.600616426023,3444.1156122907714,3440.627786351544,3441.747877147761,-58094.0
2219,20121120,219,10,220,2,2924937,2285579,4790516,420000,9915060504,7760868053,16262980769,1412947788,3389.8372867518174,3394.828609068418,3395.580749123089,3364.1614,-1865579.0
2220,20121119,308,13,211,5,3940238,2799423,5309661,1430000,13399652912,9524587362,18064496636,4859743638,3400.721710718997,3402.193969822179,3402.339468526193,3398.4221244755245,-1369423.0
2221,20121118,223,8,185,2,2942913,2160000,5071413,31500,10258080392,7537562477,17686523869,109119000,3485.689312596057,3487.4942878838697,3489.6122578703703,3464.095238095238,-2128500.0
2222,20121117,302,13,250,4,4295002,5005000,8967002,333000,15063958075,17519756661,31417015486,1166699250,3507.3227148671876,3503.625346130178,3500.4508813186812,3503.6013513513512,-4672000.0
2223,20121114,345,16,352,14,7621153,4460770,8477381,3604542,27568228462,16133329907,30634248124,13067310245,3617.3304042052428,3613.6453138062334,3616.7141338827155,3625.2345637809185,-856228.0
2224,20121113,260,12,215,8,3649135,3478824,4997959,2130000,12930766962,12343815091,17724471110,7550110943,3543.515644666476,3546.341838738573,3548.272373365252,3544.6530248826293,-1348824.0
2225,20121112,304,11,230,7,3554648,3064182,5891825,727005,12325959402,10696830259,20502900050,2519889611,3467.561176802879,3479.889516406207,3490.9252319216025,3466.1241820895316,-2337177.0
2226,20121111,275,11,187,2,2479174,2005656,3926534,558296,8684854597,7022372759,13759843234,1947384122,3503.1242651786442,3504.3229560727095,3501.28474623764,3488.0853919784486,-1447360.0
2227,20121110,344,16,271,8,3818420,5580100,8083609,1314911,13694015488,19968601269,28978157532,4684459225,3586.3041488364297,3584.804452070851,3578.5382464471963,3562.5675235814438,-4265189.0
2228,20121107,760,34,289,11,17270878,6849422,9241575,14878725,62497869622,24730698797,33403998491,53824569928,3618.6851428167115,3614.535237878825,3610.62565527427,3617.5525744309407,8029303.0
2229,20121106,406,16,375,8,6731417,6133893,10078666,2786644,23585551029,21528052000,35308864875,9804738154,3503.801804137227,3503.32721364117,3509.6882192108665,3518.4753251581474,-3347249.0
2230,20121105,504,32,368,22,7672219,14157700,10883560,10946359,26390881816,48668828932,37426007007,37633703741,3439.7977711533,3438.765165717835,3437.6225610092033,3438.0110994897937,-3211341.0
2231,20121104,339,12,265,18,3890457,8682361,7483160,5089658,13974275928,31021494185,26828389673,18167380440,3591.9368670570066,3585.1685214535037,3572.93300578034,3569.469783627898,-3592703.0
2232,20121031,492,27,410,17,7783625,14518421,12227909,10074137,28007915677,52121286165,43949589430,36179612412,3598.3125699144034,3594.2031814270126,3590.010660594565,3591.336152367195,-4444284.0
2233,20121030,479,32,392,16,7567276,17402783,16813800,8156259,28067329021,64275899863,62222275323,30120953561,3709.03995321434,3700.6670308318166,3693.4264975320325,3692.9863998924016,-9246524.0
2234,20121029,525,35,356,13,7773187,9621436,10702087,6692536,28826222642,35655738426,39646371732,24835589336,3708.417492336155,3704.545826622415,3705.864532695535,3710.938474742609,-2928900.0
2235,20121028,519,22,346,19,8012786,7468573,9456819,6024540,30217069037,28212427156,35688657769,22740838424,3771.106458727339,3773.854376297146,3777.4856262367657,3774.7012093869407,-1444033.0
2236,20121027,788,33,390,27,13998132,7048932,15299123,5747941,53924190071,27155996339,58962544701,22117641709,3852.241861342642,3853.9820028246063,3852.4979867872185,3847.9242756667127,-1300991.0
2237,20121024,744,29,688,19,19520665,10460374,22382103,7598936,73290343996,39197963988,83728957983,28759350001,3754.5003715805788,3740.8887798881096,3747.2813102093673,3784.6548518108325,-2861438.0
2238,20121023,694,26,665,23,13284871,13177747,18238688,8223930,49327152509,48732772528,67695242034,30364683003,3713.03210313446,3711.6289304362244,3698.111105638923,3692.235099642142,-4953817.0
2239,20121022,1376,64,795,58,50874844,28220651,30918121,48177374,190403078893,105876655672,115688188710,180591545855,3742.5781373010204,3741.760008960441,3751.743915191751,3748.4721739918828,19956723.0
2240,20121017,398,39,748,22,15560121,13824449,21258124,8126446,49642207806,44095776079,68112357303,25625626582,3190.3484430487397,3204.062470564195,3189.69501634387,3153.3620702087974,-5698003.0
2241,20121016,375,28,430,12,9940050,6840093,12368579,4411564,31318426999,21636982618,39012169610,13943240007,3150.731334248822,3154.1351362998125,3163.258543122148,3160.6115216734925,-2428529.0
2242,20121015,358,18,330,12,9462355,9812644,11628174,7646825,29543057126,30708584164,36289258706,23962382584,3122.1674864238344,3120.804582559566,3129.4913138599545,3133.638154920506,-2165819.0
2243,20121014,395,20,408,11,11614926,5902973,11319061,6198838,35062431837,17765648986,33978096113,18849984710,3018.739149694109,3001.847601404392,3009.610409195502,3040.8900361648425,295865.0
2244,20121013,250,14,201,7,3569429,2994500,4969318,1594611,10550600268,8882050278,14725222629,4707427917,2955.82298121072,2963.228078581407,2966.1213150776425,2952.0854409006333,-1399889.0
2245,20121010,503,17,214,7,11181086,4176466,7174654,8182898,34217595516,12775892453,21944025758,25049462211,3060.3105562375604,3058.5482948724775,3059.019863444357,3061.1969269322435,4006432.0
2246,20121009,400,15,258,11,7405046,2357945,7849814,1913177,23511453337,7462558851,24875039980,6098972208,3175.058377355117,3168.8699859639987,3164.8570475562406,3187.8766094302828,-444768.0
2247,20121008,304,18,348,16,10288348,3891163,8880771,5298740,32571446468,12322515761,28087525386,16806436843,3165.857771140712,3162.735013210002,3166.795058700959,3171.779865213239,1407577.0
2248,20121007,368,23,457,24,14680789,11552234,14197455,12035568,45087631663,35806736617,43742446746,37151921534,3071.199488188271,3081.006190616558,3099.5508415947947,3086.844055386501,483334.0
2249,20121006,268,16,362,10,9613345,5409743,11757125,3265963,28969014096,16276552975,35401337105,9844229966,3013.4166719284494,3011.0539017829615,3008.747915566414,3014.1890664407406,-2143780.0
2250,20121003,431,48,372,22,20757195,23602861,20587427,23772629,62845101759,71536722491,62349352396,72032471854,3027.629781336062,3028.5160159159277,3030.8496283988625,3030.0591429748893,169768.0
2251,20121002,461,36,679,15,19199612,10267997,23982167,5485442,55590376083,30300324532,69514092621,16376607994,2895.390598674598,2898.5742873444256,2950.9479338570122,2985.467350488803,-4782555.0
2252,20121001,223,14,393,12,5954726,8299332,11157092,3096966,17322917845,24114309852,32473221059,8964006638,2909.1041040343416,2910.545244137092,2905.5723824519855,2894.4478686559683,-5202366.0
2253,20120930,620,39,497,19,19683865,12500688,16822875,15361678,58704910871,37193327167,49767558685,46130679353,2982.3873955140416,2958.3266049946874,2975.3024127152044,3002.9713780616935,2860990.0
2254,20120929,353,11,215,15,21381539,3508770,7578688,17311621,61983545905,10171563730,21968920356,50186189279,2898.928178415969,2898.7761939797497,2898.8972574434915,2898.9884470668576,13802851.0
2255,20120926,252,17,210,8,13521294,4400400,5946204,11975490,37688524546,12274445910,16553449156,33409521300,2787.3459852289284,2783.868356349698,2789.39321652577,2789.824992547278,7575090.0
2256,20120925,363,19,184,11,9505321,7811803,7548052,9769072,25472104541,20993351447,20287351438,26178104550,2679.7732071331416,2687.7598932810743,2687.3887432901215,2679.692047514851,1957269.0
2257,20120924,169,12,250,5,3140420,3564484,4829804,1875100,8312110087,9435782794,12787193538,4960699343,2646.814784965068,2647.5595154585985,2647.166544722883,2645.5652194549625,-1689384.0
2258,20120923,324,11,310,16,10458845,6945000,10322836,7081009,27763082303,18487179621,27419016437,18831245487,2654.5074817534824,2656.151510786377,2661.940910151188,2659.4014337504727,136009.0
2259,20120922,372,24,279,12,15245403,6351200,8131442,13465161,39560371141,16517943047,21036742069,35041572119,2594.904912713688,2587.086284203958,2600.7593914535837,2602.3879045337817,7113961.0
2260,20120919,213,7,137,3,3355840,1954453,5063707,246586,8329902556,4891183258,12606549303,614536511,2482.210878945361,2489.58901117304,2502.5842309843215,2492.1792437526865,-1707867.0
2261,20120918,188,10,120,2,2900239,1404360,3851599,453000,7322193004,3572684074,9757648326,1137228752,2524.6860703548914,2533.401926316836,2543.994470078897,2510.438746136865,-951360.0
2262,20120917,152,8,151,3,3309060,2417423,4434473,1292010,8446895893,6208259773,11354207084,3300948582,2552.6572177597263,2560.4411356208507,2568.131341928988,2554.893988436622,-1125413.0
2263,20120916,144,4,152,6,1788600,1850000,3221653,416947,4512790968,4698119028,8148232260,1062677736,2523.0856356927206,2529.208533631648,2539.523798918919,2548.7117931055986,-1433053.0
2264,20120915,251,8,285,8,7750478,3866749,8364691,3252536,19824496611,9899440649,21380812371,8343124889,2557.841801628235,2556.0791631155294,2560.145654398566,2565.1137724532487,-614213.0
2265,20120911,239,9,108,7,3505305,3588494,4442252,2651547,8671242494,8906827406,10991891149,6586178751,2473.748359700511,2474.396128135009,2482.051636703308,2483.900436613041,-936947.0
2266,20120910,199,11,247,8,7785407,12606978,12361473,8030912,19151834100,31148538601,30483857559,19816515142,2459.9656896550173,2466.0376282826487,2470.7379199836787,2467.5298573810796,-4576066.0
2267,20120909,179,9,288,6,3018040,6473000,8299539,1191501,7221576741,15520809337,19894473851,2847912227,2392.80352182211,2397.057698144439,2397.7768170863587,2390.188700638942,-5281499.0
2268,20120908,178,9,235,11,4288470,4845145,6905297,2228318,10653970872,12020216291,17145495616,5528691547,2484.3291131802252,2482.9483244529524,2480.878547700843,2481.1052762666727,-2616827.0
2269,20120905,247,13,235,13,3609302,6274579,6163136,3720745,8923480072,15501828509,15223353760,9201954821,2472.356170805325,2470.0661741035733,2470.576672793505,2473.1484745662497,-2553834.0
2270,20120904,530,21,239,22,20454604,11586154,9137633,22903125,50277527280,28517294344,22431953013,56362868611,2458.005409442295,2454.8975662515663,2461.325332288868,2460.9248131423115,11316971.0
2271,20120903,356,27,142,16,14508158,14713786,4647394,24574550,34470231504,35002734446,11013190036,58459775914,2375.920603015214,2369.7560473676217,2378.90740330191,2378.8747266582704,9860764.0
2272,20120902,166,14,219,6,6492532,4452879,5224039,5721372,14815476740,10240693097,11888723851,13167445986,2281.9258711393336,2275.772414983885,2299.791460086834,2301.4490206195296,1268493.0
2273,20120827,166,10,175,1,2455334,835584,3225918,65000,5410702322,1836387261,7103519583,143570000,2203.6522615660438,2202.0149250538916,2197.729086483226,2208.769230769231,-770584.0
2274,20120826,517,13,269,16,15829107,3066710,8794977,10100840,35303119003,6879738222,19700489551,22482367674,2230.2659905577743,2239.9705594454654,2243.3611988091475,2225.791882061294,7034130.0
2275,20120825,2,0,8,0,131775,0,131775,0,280285425,0,280285425,0,2127.0,2127.0,,,0.0
2276,20120822,21,1,10,1,331239,80000,358643,52596,703220397,169840000,761399089,111661308,2123.0,2123.0,2123.0,2123.0,-27404.0
2277,20120821,4,1,9,0,200000,36896,236896,0,424200000,78256416,502456416,0,2121.0,2121.0,2121.0,,-36896.0
2278,20120818,1,0,11,0,93043,0,93043,0,197251160,0,197251160,0,2120.0,2120.0,,,0.0
2279,20120815,15,1,27,0,375692,35000,410692,0,794964272,74060000,869024272,0,2116.0,2116.0,2116.0,,-35000.0
2280,20120814,88,5,83,9,3811304,450000,1773250,2488054,7880846192,932029168,3665371133,5147504227,2067.7558630851804,2067.035743972931,2071.175928888889,2068.8876636118025,2038054.0
2281,20120813,69,3,60,5,760172,355907,862231,253848,1526868134,719194692,1732399873,513662953,2008.5824444994028,2009.206202282219,2020.7376983313056,2023.5060075320664,-102059.0
2282,20120812,133,0,60,5,1612962,0,1357753,255209,3224070511,0,2710300615,513769896,1998.8508786939803,1996.1661767641094,,2013.1339255277048,255209.0
2283,20120811,125,7,103,6,2414589,1769021,3616310,567300,4869856802,3584539910,7304435512,1149961200,2016.8470915754192,2019.8587820181344,2026.284543823957,2027.0777366472767,-1201721.0
2284,20120808,101,4,81,1,2246385,747643,1623788,1370240,4340356848,1441212412,3130599537,2650969723,1932.1518119111372,1927.9607541132216,1927.6745880052379,1934.6754750992527,622597.0
2285,20120807,118,4,71,4,1127598,1282985,1078582,1332001,2167595645,2454788262,2073404278,2548979629,1922.31242428596,1922.342740746647,1913.3413578490786,1913.646933448248,49016.0
2286,20120806,148,10,138,7,5004112,1279000,3836476,2446636,9932226724,2553192041,7668260489,4817158276,1984.8130345603774,1998.7771301058576,1996.240845191556,1968.8904585725052,1167636.0
